steps,train_accuracy,validation_accuracy
26.0,0.0475609756097561,0.06321839080459771
52.0,0.03536585365853658,0.06321839080459771
78.0,0.036585365853658534,0.05172413793103448
104.0,0.03414634146341464,0.05172413793103448
130.0,0.02195121951219512,0.040229885057471264
156.0,0.018292682926829267,0.034482758620689655
182.0,0.020731707317073172,0.028735632183908046
208.0,0.024390243902439025,0.022988505747126436
234.0,0.025609756097560974,0.022988505747126436
260.0,0.018292682926829267,0.022988505747126436
286.0,0.018292682926829267,0.028735632183908046
312.0,0.01707317073170732,0.028735632183908046
338.0,0.01707317073170732,0.022988505747126436
364.0,0.014634146341463415,0.034482758620689655
390.0,0.014634146341463415,0.022988505747126436
416.0,0.01097560975609756,0.034482758620689655
442.0,0.01097560975609756,0.034482758620689655
468.0,0.014634146341463415,0.028735632183908046
494.0,0.015853658536585366,0.034482758620689655
520.0,0.013414634146341463,0.034482758620689655
546.0,0.013414634146341463,0.034482758620689655
572.0,0.013414634146341463,0.034482758620689655
598.0,0.014634146341463415,0.034482758620689655
624.0,0.012195121951219513,0.034482758620689655
650.0,0.01097560975609756,0.034482758620689655
676.0,0.01097560975609756,0.028735632183908046
702.0,0.00853658536585366,0.028735632183908046
728.0,0.007317073170731708,0.034482758620689655
754.0,0.00853658536585366,0.034482758620689655
780.0,0.00853658536585366,0.028735632183908046
806.0,0.00853658536585366,0.034482758620689655
832.0,0.00853658536585366,0.028735632183908046
858.0,0.00853658536585366,0.028735632183908046
884.0,0.007317073170731708,0.028735632183908046
910.0,0.006097560975609756,0.017241379310344827
936.0,0.00853658536585366,0.022988505747126436
962.0,0.006097560975609756,0.028735632183908046
988.0,0.006097560975609756,0.022988505747126436
1014.0,0.004878048780487805,0.022988505747126436
1040.0,0.006097560975609756,0.022988505747126436
1066.0,0.004878048780487805,0.028735632183908046
1092.0,0.006097560975609756,0.028735632183908046
1118.0,0.004878048780487805,0.028735632183908046
1144.0,0.004878048780487805,0.028735632183908046
1170.0,0.007317073170731708,0.028735632183908046
1196.0,0.006097560975609756,0.028735632183908046
1222.0,0.004878048780487805,0.028735632183908046
1248.0,0.004878048780487805,0.028735632183908046
1274.0,0.004878048780487805,0.028735632183908046
1300.0,0.004878048780487805,0.028735632183908046
